day,time,house1,house2
339,SMAPV3018,0.188,0.663
339,SMAPV3019,0.325,0.813
339,SMAPV3020,0.213,0.838
339,SMAPV3021,0.344,0.913
339,SMAPV3022,0.194,1.05
339,SMAPV3023,0.088,1.006
339,SMAPV3024,0.1,1.331
339,SMAPV3025,0.138,0.806
339,SMAPV3026,0.094,0.706
339,SMAPV3027,0.138,0.719
339,SMAPV3028,1.281,0.738
339,SMAPV3029,1.513,1.506
339,SMAPV3030,1.438,1.119
339,SMAPV3031,1.506,1.306
339,SMAPV3032,0.4,1.1
339,SMAPV3033,0.225,0.55
339,SMAPV3034,0.344,0.875
339,SMAPV3035,0.588,0.2
339,SMAPV3036,0.469,0.544
339,SMAPV3037,0.369,0.919
339,SMAPV3038,0.325,0.756
339,SMAPV3039,0.538,0.65
339,SMAPV3040,0.481,0.381
339,SMAPV3041,0.644,0.313
339,SMAPV3042,0.275,0.338
339,SMAPV3043,0.281,0.206
339,SMAPV3044,0.113,0.213
339,SMAPV3045,0.113,0.206
339,SMAPV3046,0.094,0.213
339,SMAPV3047,0.138,0.2
339,SMAPV3048,0.113,0.206
340,SMAPV3001,0.075,0.213
340,SMAPV3002,0.169,0.206
340,SMAPV3003,0.119,0.206
340,SMAPV3004,0.119,0.206
340,SMAPV3005,0.163,0.2
340,SMAPV3006,0.113,0.2
340,SMAPV3007,0.069,0.206
340,SMAPV3008,0.175,0.2
340,SMAPV3009,0.063,0.2
340,SMAPV3010,0.125,0.188
340,SMAPV3011,0.244,0.294
340,SMAPV3012,0.125,0.394
340,SMAPV3013,0.356,0.313
340,SMAPV3014,0.219,0.094
340,SMAPV3015,0.213,0.094
340,SMAPV3016,0.113,0.163
340,SMAPV3017,0.15,0.656
340,SMAPV3018,0.138,0.65
340,SMAPV3019,0.169,0.644
340,SMAPV3020,0.169,0.644
340,SMAPV3021,0.163,0.625
340,SMAPV3022,0.269,0.625
340,SMAPV3023,0.2,0.644
340,SMAPV3024,0.106,0.644
340,SMAPV3025,0.15,0.625
340,SMAPV3026,0.094,0.631
340,SMAPV3027,0.119,0.656
340,SMAPV3028,0.131,0.656
340,SMAPV3029,0.281,0.644
340,SMAPV3030,0.281,0.638
340,SMAPV3031,0.3,0.65
340,SMAPV3032,0.281,0.575
340,SMAPV3033,0.85,0.081
340,SMAPV3034,0.788,0.144
340,SMAPV3035,0.831,0.231
340,SMAPV3036,0.344,0.375
340,SMAPV3037,0.394,0.55
340,SMAPV3038,0.381,0.544
340,SMAPV3039,0.369,0.631
340,SMAPV3040,0.338,0.581
340,SMAPV3041,0.194,0.556
340,SMAPV3042,0.225,0.525
340,SMAPV3043,0.269,0.231
340,SMAPV3044,0.119,0.175
340,SMAPV3045,0.125,0.169
340,SMAPV3046,0.169,0.144
340,SMAPV3047,0.1,0.15
340,SMAPV3048,0.138,0.175
341,SMAPV3001,0.163,0.169
341,SMAPV3002,0.119,0.144
341,SMAPV3003,0.106,0.156
341,SMAPV3004,0.119,0.169
341,SMAPV3005,0.113,0.169
341,SMAPV3006,0.088,0.138
341,SMAPV3007,0.15,0.175
341,SMAPV3008,0.069,0.169
341,SMAPV3009,0.138,0.144
341,SMAPV3010,0.106,0.156
341,SMAPV3011,0.294,0.181
341,SMAPV3012,0.194,0.494
341,SMAPV3013,0.269,0.8
341,SMAPV3014,0.269,0.319
341,SMAPV3015,0.213,0.538
341,SMAPV3016,0.119,0.163
341,SMAPV3017,0.181,0.619
341,SMAPV3018,0.238,0.619
341,SMAPV3019,0.244,0.806
341,SMAPV3020,0.244,0.9
341,SMAPV3021,0.175,0.9
341,SMAPV3022,0.394,0.931
341,SMAPV3023,0.269,0.944
341,SMAPV3024,0.288,0.863
341,SMAPV3025,0.25,0.75
341,SMAPV3026,0.094,0.65
341,SMAPV3027,1.181,0.663
341,SMAPV3028,1.506,0.656
341,SMAPV3029,1.525,0.606
341,SMAPV3030,1.438,0.625
341,SMAPV3031,1.638,0.669
341,SMAPV3032,1.519,0.888
341,SMAPV3033,1.444,0.969
341,SMAPV3034,1.556,0.988
341,SMAPV3035,1.531,1.156
341,SMAPV3036,1.631,0.575
341,SMAPV3037,1.438,1.306
341,SMAPV3038,0.263,0.825
341,SMAPV3039,0.338,0.619
341,SMAPV3040,0.231,0.625
341,SMAPV3041,0.156,0.581
341,SMAPV3042,0.3,0.575
341,SMAPV3043,0.206,0.513
341,SMAPV3044,0.106,0.363
341,SMAPV3045,0.113,0.181
341,SMAPV3046,0.125,0.206
341,SMAPV3047,0.144,0.2
341,SMAPV3048,0.094,0.206
342,SMAPV3001,0.169,0.175
342,SMAPV3002,0.131,0.213
342,SMAPV3003,0.125,0.2
342,SMAPV3004,0.113,0.188
342,SMAPV3005,0.1,0.181
342,SMAPV3006,0.113,0.2
342,SMAPV3007,0.119,0.2
342,SMAPV3008,0.088,0.288
342,SMAPV3009,0.113,0.206
342,SMAPV3010,0.106,0.2
342,SMAPV3011,0.281,0.163
342,SMAPV3012,0.275,0.2
342,SMAPV3013,0.306,0.138
342,SMAPV3014,0.331,0.088
342,SMAPV3015,0.181,0.106
342,SMAPV3016,0.094,0.131
342,SMAPV3017,0.094,0.613
342,SMAPV3018,0.131,0.613
342,SMAPV3019,0.081,0.606
342,SMAPV3020,0.113,0.706
342,SMAPV3021,0.119,0.638
342,SMAPV3022,0.069,0.688
342,SMAPV3023,0.144,0.919
342,SMAPV3024,0.106,0.825
342,SMAPV3025,0.15,0.619
342,SMAPV3026,0.325,0.65
342,SMAPV3027,0.156,0.594
342,SMAPV3028,0.169,0.619
342,SMAPV3029,0.175,0.619
342,SMAPV3030,0.169,0.606
342,SMAPV3031,1.388,0.606
342,SMAPV3032,1.65,0.781
342,SMAPV3033,1.594,0.494
342,SMAPV3034,1.531,1.031
342,SMAPV3035,0.863,1.1
342,SMAPV3036,0.656,0.388
342,SMAPV3037,0.319,0.356
342,SMAPV3038,0.281,0.606
342,SMAPV3039,0.275,0.638
342,SMAPV3040,0.219,0.419
342,SMAPV3041,0.094,0.506
342,SMAPV3042,0.25,0.475
342,SMAPV3043,0.244,0.631
342,SMAPV3044,0.156,0.506
342,SMAPV3045,0.156,0.644
342,SMAPV3046,0.15,0.606
342,SMAPV3047,0.094,0.438
342,SMAPV3048,0.175,0.188
343,SMAPV3001,0.206,0.175
343,SMAPV3002,0.119,0.194
343,SMAPV3003,0.144,0.2
343,SMAPV3004,0.1,0.175
343,SMAPV3005,0.081,0.2
343,SMAPV3006,0.144,0.2
343,SMAPV3007,0.088,0.175
343,SMAPV3008,0.088,0.194
343,SMAPV3009,0.131,0.213
343,SMAPV3010,0.075,0.281
343,SMAPV3011,0.275,0.475
343,SMAPV3012,0.256,0.319
343,SMAPV3013,0.4,0.406
343,SMAPV3014,0.313,0.269
343,SMAPV3015,0.2,0.369
343,SMAPV3016,0.119,0.388
343,SMAPV3017,0.119,0.969
343,SMAPV3018,0.144,1.094
343,SMAPV3019,0.219,1.081
343,SMAPV3020,0.106,0.875
343,SMAPV3021,0.225,0.863
343,SMAPV3022,0.263,0.763
343,SMAPV3023,0.175,0.756
343,SMAPV3024,0.138,0.775
343,SMAPV3025,0.494,0.725
343,SMAPV3026,0.531,0.694
343,SMAPV3027,0.2,0.631
343,SMAPV3028,0.119,0.688
343,SMAPV3029,0.163,0.644
343,SMAPV3030,0.175,0.65
343,SMAPV3031,0.181,0.688
343,SMAPV3032,0.231,0.713
343,SMAPV3033,0.275,0.494
343,SMAPV3034,0.213,0.956
343,SMAPV3035,0.125,0.969
343,SMAPV3036,0.619,0.456
343,SMAPV3037,0.663,1.375
343,SMAPV3038,0.381,0.844
343,SMAPV3039,0.431,0.569
343,SMAPV3040,0.431,0.569
343,SMAPV3041,0.256,0.513
343,SMAPV3042,0.231,0.25
343,SMAPV3043,0.263,0.2
343,SMAPV3044,0.144,0.225
343,SMAPV3045,0.119,0.225
343,SMAPV3046,0.125,0.213
343,SMAPV3047,0.119,0.2
343,SMAPV3048,0.069,0.219
344,SMAPV3001,0.163,0.219
344,SMAPV3002,0.075,0.2
344,SMAPV3003,0.131,0.213
344,SMAPV3004,0.138,0.219
344,SMAPV3005,0.119,0.213
344,SMAPV3006,0.144,0.2
344,SMAPV3007,0.125,0.225
344,SMAPV3008,0.075,0.213
344,SMAPV3009,0.131,0.256
344,SMAPV3010,0.1,0.238
344,SMAPV3011,0.363,0.25
344,SMAPV3012,0.319,0.919
344,SMAPV3013,0.469,0.275
344,SMAPV3014,0.288,0.706
344,SMAPV3015,0.188,0.138
344,SMAPV3016,0.119,0.188
344,SMAPV3017,0.1,0.631
344,SMAPV3018,0.094,0.638
344,SMAPV3019,0.125,0.644
344,SMAPV3020,0.275,0.619
344,SMAPV3021,0.225,0.65
344,SMAPV3022,0.2,0.644
344,SMAPV3023,0.244,0.619
344,SMAPV3024,0.256,0.631
344,SMAPV3025,0.125,0.631
344,SMAPV3026,0.119,0.625
344,SMAPV3027,0.144,0.625
344,SMAPV3028,0.05,0.65
344,SMAPV3029,0.15,0.638
344,SMAPV3030,0.106,0.619
344,SMAPV3031,0.356,0.65
344,SMAPV3032,0.319,0.675
344,SMAPV3033,0.625,0.2
344,SMAPV3034,0.794,0.231
344,SMAPV3035,0.806,0.225
344,SMAPV3036,0.25,0.319
344,SMAPV3037,0.294,0.256
344,SMAPV3038,0.263,0.256
344,SMAPV3039,0.269,0.406
344,SMAPV3040,0.35,0.45
344,SMAPV3041,0.244,0.419
344,SMAPV3042,0.356,0.444
344,SMAPV3043,0.219,0.113
344,SMAPV3044,0.225,0.094
344,SMAPV3045,0.169,0.081
344,SMAPV3046,0.231,0.063
344,SMAPV3047,0.213,0.075
344,SMAPV3048,0.069,0.081
345,SMAPV3001,0.144,0.075
345,SMAPV3002,0.081,0.069
345,SMAPV3003,0.088,0.075
345,SMAPV3004,0.125,0.075
345,SMAPV3005,0.063,0.081
345,SMAPV3006,0.131,0.063
345,SMAPV3007,0.088,0.088
345,SMAPV3008,0.094,0.063
345,SMAPV3009,0.131,0.088
345,SMAPV3010,0.056,0.056
345,SMAPV3011,0.169,0.481
345,SMAPV3012,0.094,0.619
345,SMAPV3013,0.131,1.238
345,SMAPV3014,0.119,1.113
345,SMAPV3015,0.075,0.338
345,SMAPV3016,0.325,0.969
345,SMAPV3017,0.356,1.056
345,SMAPV3018,0.388,1.575
345,SMAPV3019,0.238,1.569
345,SMAPV3020,0.088,1.438
345,SMAPV3021,0.131,1.019
345,SMAPV3022,0.106,1.044
345,SMAPV3023,0.088,0.975
345,SMAPV3024,0.181,1.163
345,SMAPV3025,0.213,0.963
345,SMAPV3026,0.225,0.825
345,SMAPV3027,0.231,1.1
345,SMAPV3028,0.181,1.056
345,SMAPV3029,0.131,1.05
345,SMAPV3030,0.144,1.119
345,SMAPV3031,0.106,1.106
345,SMAPV3032,0.119,0.969
345,SMAPV3033,0.075,0.45
345,SMAPV3034,0.138,0.413
345,SMAPV3035,0.188,0.175
345,SMAPV3036,0.125,0.263
345,SMAPV3037,0.25,0.213
345,SMAPV3038,0.206,0.256
345,SMAPV3039,0.306,0.213
345,SMAPV3040,0.356,0.369
345,SMAPV3041,0.381,0.406
345,SMAPV3042,0.369,0.4
345,SMAPV3043,0.281,0.388
345,SMAPV3044,0.294,0.325
345,SMAPV3045,0.206,0.088
345,SMAPV3046,0.275,0.088
345,SMAPV3047,0.225,0.069
345,SMAPV3048,0.1,0.088
346,SMAPV3001,0.138,0.081
346,SMAPV3002,0.075,0.056
346,SMAPV3003,0.125,0.094
346,SMAPV3004,0.113,0.131
346,SMAPV3005,0.075,0.131
346,SMAPV3006,0.113,0.1
346,SMAPV3007,0.1,0.088
346,SMAPV3008,0.106,0.069
346,SMAPV3009,0.094,0.088
346,SMAPV3010,0.125,0.069
346,SMAPV3011,0.094,0.081
346,SMAPV3012,0.1,0.425
346,SMAPV3013,0.119,0.538
346,SMAPV3014,0.388,0.288
346,SMAPV3015,0.3,0.938
346,SMAPV3016,0.219,0.431
346,SMAPV3017,0.288,0.663
346,SMAPV3018,0.294,0.194
346,SMAPV3019,0.163,0.144
346,SMAPV3020,0.2,0.131
346,SMAPV3021,0.169,0.119
346,SMAPV3022,0.231,0.319
346,SMAPV3023,0.238,0.575
346,SMAPV3024,0.281,0.375
346,SMAPV3025,0.2,0.338
346,SMAPV3026,0.175,0.363
346,SMAPV3027,0.175,0.425
346,SMAPV3028,0.175,0.206
346,SMAPV3029,0.113,0.213
346,SMAPV3030,0.213,0.2
346,SMAPV3031,0.144,1.131
346,SMAPV3032,0.144,1.025
346,SMAPV3033,0.138,0.544
346,SMAPV3034,0.244,0.813
346,SMAPV3035,0.463,0.744
346,SMAPV3036,0.25,0.838
346,SMAPV3037,0.256,1.094
346,SMAPV3038,0.244,1.088
346,SMAPV3039,0.344,1.1
346,SMAPV3040,0.381,1
346,SMAPV3041,0.275,0.775
346,SMAPV3042,0.256,0.763
346,SMAPV3043,0.269,0.781
346,SMAPV3044,0.2,0.856
346,SMAPV3045,0.175,0.75
346,SMAPV3046,0.113,0.756
346,SMAPV3047,0.131,0.75
346,SMAPV3048,0.106,0.75
347,SMAPV3001,0.169,0.744
347,SMAPV3002,0.119,0.744
347,SMAPV3003,0.119,0.731
347,SMAPV3004,0.113,0.744
347,SMAPV3005,0.075,0.756
347,SMAPV3006,0.138,0.744
347,SMAPV3007,0.081,0.719
347,SMAPV3008,0.1,0.75
347,SMAPV3009,0.119,0.738
347,SMAPV3010,0.081,0.7
347,SMAPV3011,0.388,0.713
347,SMAPV3012,0.188,0.763
347,SMAPV3013,0.556,0.863
347,SMAPV3014,0.319,0.769
347,SMAPV3015,0.588,0.55
347,SMAPV3016,0.506,0.256
347,SMAPV3017,0.206,1.019
347,SMAPV3018,0.119,1.544
347,SMAPV3019,0.306,1.238
347,SMAPV3020,0.288,1.006
347,SMAPV3021,0.131,0.981
347,SMAPV3022,0.156,0.963
347,SMAPV3023,0.113,0.975
347,SMAPV3024,0.175,0.706
347,SMAPV3025,0.256,0.656
347,SMAPV3026,0.244,0.638
347,SMAPV3027,0.219,0.663
347,SMAPV3028,0.169,0.681
347,SMAPV3029,0.65,0.669
347,SMAPV3030,1.588,0.65
347,SMAPV3031,1.725,0.65
347,SMAPV3032,1.813,0.613
347,SMAPV3033,1.656,0.106
347,SMAPV3034,0.813,0.8
347,SMAPV3035,0.369,1.831
347,SMAPV3036,0.375,0.444
347,SMAPV3037,0.256,0.919
347,SMAPV3038,0.344,0.594
347,SMAPV3039,0.45,0.744
347,SMAPV3040,0.363,0.669
347,SMAPV3041,0.256,0.531
347,SMAPV3042,0.2,0.375
347,SMAPV3043,0.2,0.238
347,SMAPV3044,0.256,0.213
347,SMAPV3045,0.175,0.175
347,SMAPV3046,0.125,0.181
347,SMAPV3047,0.081,0.181
347,SMAPV3048,0.2,0.156
348,SMAPV3001,0.138,0.188
348,SMAPV3002,0.125,0.181
348,SMAPV3003,0.15,0.156
348,SMAPV3004,0.106,0.175
348,SMAPV3005,0.119,0.181
348,SMAPV3006,0.163,0.169
348,SMAPV3007,0.088,0.163
348,SMAPV3008,0.106,0.181
348,SMAPV3009,0.113,0.163
348,SMAPV3010,0.094,0.131
348,SMAPV3011,0.331,0.138
348,SMAPV3012,0.225,0.106
348,SMAPV3013,0.669,0.513
348,SMAPV3014,0.2,0.388
348,SMAPV3015,0.2,0.631
348,SMAPV3016,0.069,0.256
348,SMAPV3017,0.113,0.756
348,SMAPV3018,0.125,0.881
348,SMAPV3019,0.056,0.65
348,SMAPV3020,0.144,0.6
348,SMAPV3021,0.125,0.625
348,SMAPV3022,0.119,0.619
348,SMAPV3023,0.144,0.606
348,SMAPV3024,0.106,0.619
348,SMAPV3025,0.088,0.625
348,SMAPV3026,0.119,0.619
348,SMAPV3027,0.125,0.638
348,SMAPV3028,0.15,0.631
348,SMAPV3029,0.113,0.625
348,SMAPV3030,0.15,0.613
348,SMAPV3031,1.431,0.638
348,SMAPV3032,1.494,0.556
348,SMAPV3033,1.356,0.094
348,SMAPV3034,1.419,0.069
348,SMAPV3035,2.006,0.863
348,SMAPV3036,1.588,0.538
348,SMAPV3037,0.425,1.075
348,SMAPV3038,0.269,0.806
348,SMAPV3039,0.306,0.725
348,SMAPV3040,0.338,0.669
348,SMAPV3041,0.269,0.525
348,SMAPV3042,0.306,0.331
348,SMAPV3043,0.238,0.35
348,SMAPV3044,0.213,0.325
348,SMAPV3045,0.119,0.288
348,SMAPV3046,0.138,0.319
348,SMAPV3047,0.106,0.175
348,SMAPV3048,0.069,0.181
349,SMAPV3001,0.156,0.194
349,SMAPV3002,0.1,0.188
349,SMAPV3003,0.131,0.175
349,SMAPV3004,0.081,0.194
349,SMAPV3005,0.094,0.194
349,SMAPV3006,0.15,0.163
349,SMAPV3007,0.069,0.194
349,SMAPV3008,0.094,0.188
349,SMAPV3009,0.125,0.175
349,SMAPV3010,0.263,0.175
349,SMAPV3011,0.219,0.275
349,SMAPV3012,0.319,0.281
349,SMAPV3013,0.5,0.063
349,SMAPV3014,0.488,0.081
349,SMAPV3015,0.238,0.075
349,SMAPV3016,0.125,0.169
349,SMAPV3017,0.119,0.631
349,SMAPV3018,0.156,0.631
349,SMAPV3019,0.15,0.613
349,SMAPV3020,0.181,0.625
349,SMAPV3021,0.163,0.644
349,SMAPV3022,0.113,0.638
349,SMAPV3023,0.156,0.619
349,SMAPV3024,0.138,0.65
349,SMAPV3025,0.163,0.669
349,SMAPV3026,1.469,0.631
349,SMAPV3027,1.394,0.613
349,SMAPV3028,1.431,0.669
349,SMAPV3029,1.419,0.638
349,SMAPV3030,1.538,0.688
349,SMAPV3031,1.556,0.625
349,SMAPV3032,1.506,2.1
349,SMAPV3033,1.55,2.2
349,SMAPV3034,1.781,2.513
349,SMAPV3035,2.175,3.063
349,SMAPV3036,1.688,2.781
349,SMAPV3037,1.513,2.469
349,SMAPV3038,1.575,1.413
349,SMAPV3039,1.706,2.169
349,SMAPV3040,1.881,2.144
349,SMAPV3041,1.888,2
349,SMAPV3042,0.4,0.756
349,SMAPV3043,0.269,0.375
349,SMAPV3044,0.35,0.344
349,SMAPV3045,0.2,0.381
349,SMAPV3046,0.144,0.3
349,SMAPV3047,0.125,0.375
349,SMAPV3048,0.156,0.331
350,SMAPV3001,0.081,0.288
350,SMAPV3002,0.081,0.313
350,SMAPV3003,0.15,0.213
350,SMAPV3004,0.131,0.188
350,SMAPV3005,0.081,0.181
350,SMAPV3006,0.106,0.206
350,SMAPV3007,0.131,0.206
350,SMAPV3008,0.094,0.169
350,SMAPV3009,0.1,0.194
350,SMAPV3010,0.125,0.194
350,SMAPV3011,0.1,0.3
350,SMAPV3012,0.275,0.281
350,SMAPV3013,0.244,0.381
350,SMAPV3014,0.575,0.513
350,SMAPV3015,0.225,0.206
350,SMAPV3016,0.206,0.319
350,SMAPV3017,0.275,0.738
350,SMAPV3018,0.219,0.713
350,SMAPV3019,0.081,0.7
350,SMAPV3020,0.125,1.038
350,SMAPV3021,0.156,2.256
350,SMAPV3022,0.125,2.556
350,SMAPV3023,0.144,2.481
350,SMAPV3024,0.175,2.538
350,SMAPV3025,0.85,2.594
350,SMAPV3026,1.556,2.644
350,SMAPV3027,1.606,2.544
350,SMAPV3028,1.525,2.256
350,SMAPV3029,0.331,2.281
350,SMAPV3030,0.181,2.275
350,SMAPV3031,0.138,2.294
350,SMAPV3032,0.138,2.181
350,SMAPV3033,1.375,1.806
350,SMAPV3034,2.269,1.838
350,SMAPV3035,2.3,1.8
350,SMAPV3036,2.931,1.669
350,SMAPV3037,2.513,2.894
350,SMAPV3038,2.5,2.65
350,SMAPV3039,2,2.494
350,SMAPV3040,2.075,2.163
350,SMAPV3041,1.9,1.313
350,SMAPV3042,1.756,0.856
350,SMAPV3043,0.6,0.869
350,SMAPV3044,0.238,1.3
350,SMAPV3045,0.175,0.988
350,SMAPV3046,0.138,0.981
350,SMAPV3047,0.131,0.875
350,SMAPV3048,0.131,0.775
351,SMAPV3001,0.144,0.531
351,SMAPV3002,0.138,0.469
351,SMAPV3003,0.138,0.4
351,SMAPV3004,0.156,0.381
351,SMAPV3005,0.15,0.375
351,SMAPV3006,0.231,0.256
351,SMAPV3007,0.181,0.263
351,SMAPV3008,0.138,0.256
351,SMAPV3009,0.138,0.256
351,SMAPV3010,0.163,0.25
351,SMAPV3011,0.156,0.219
351,SMAPV3012,0.294,0.294
351,SMAPV3013,0.256,0.181
351,SMAPV3014,0.519,0.163
351,SMAPV3015,0.325,0.225
351,SMAPV3016,0.256,0.213
351,SMAPV3017,0.169,0.644
351,SMAPV3018,0.138,0.663
351,SMAPV3019,0.163,0.656
351,SMAPV3020,0.125,0.663
351,SMAPV3021,1.231,0.656
351,SMAPV3022,1.556,0.669
351,SMAPV3023,1.569,0.669
351,SMAPV3024,1.431,0.675
351,SMAPV3025,1.494,0.706
351,SMAPV3026,1.563,0.675
351,SMAPV3027,1.488,0.681
351,SMAPV3028,1.475,0.681
351,SMAPV3029,1.475,0.675
351,SMAPV3030,1.413,0.706
351,SMAPV3031,1.444,1.3
351,SMAPV3032,1.688,1.838
351,SMAPV3033,1.919,1.763
351,SMAPV3034,2.081,2.25
351,SMAPV3035,2.638,2.781
351,SMAPV3036,2.925,1.944
351,SMAPV3037,2.719,2.1
351,SMAPV3038,2.519,1.663
351,SMAPV3039,2.15,1.563
351,SMAPV3040,1.75,1.656
351,SMAPV3041,0.531,0.994
351,SMAPV3042,0.244,0.831
351,SMAPV3043,0.225,0.731
351,SMAPV3044,0.281,0.569
351,SMAPV3045,0.213,0.544
351,SMAPV3046,0.281,0.569
351,SMAPV3047,0.231,0.619
351,SMAPV3048,0.175,0.494
352,SMAPV3001,0.169,0.238
352,SMAPV3002,0.106,0.4
352,SMAPV3003,0.163,0.406
352,SMAPV3004,0.138,0.369
352,SMAPV3005,0.119,0.319
352,SMAPV3006,0.125,0.338
352,SMAPV3007,0.106,0.3
352,SMAPV3008,0.175,0.319
352,SMAPV3009,0.163,0.294
352,SMAPV3010,0.206,0.219
352,SMAPV3011,0.113,0.419
352,SMAPV3012,0.169,0.85
352,SMAPV3013,0.113,0.844
352,SMAPV3014,0.175,1.088
352,SMAPV3015,0.331,1.25
352,SMAPV3016,0.219,1.906
352,SMAPV3017,0.663,3.175
352,SMAPV3018,0.156,3
352,SMAPV3019,0.225,3.019
352,SMAPV3020,0.206,2.731
352,SMAPV3021,1.456,1.8
352,SMAPV3022,1.544,2.981
352,SMAPV3023,1.519,3
352,SMAPV3024,1.563,2.875
352,SMAPV3025,1.5,2.938
352,SMAPV3026,1.544,2.906
352,SMAPV3027,1.55,2.906
352,SMAPV3028,1.5,2.95
352,SMAPV3029,1.55,2.956
352,SMAPV3030,1.525,2.806
352,SMAPV3031,1.488,2.888
352,SMAPV3032,1.644,2.65
352,SMAPV3033,1.706,2.456
352,SMAPV3034,2.05,2.425
352,SMAPV3035,1.894,2.05
352,SMAPV3036,2.238,2.375
352,SMAPV3037,2.213,2.438
352,SMAPV3038,2.181,1.419
352,SMAPV3039,2.369,1.388
352,SMAPV3040,1.775,1.006
352,SMAPV3041,1.644,0.944
352,SMAPV3042,1.481,0.938
352,SMAPV3043,0.225,0.775
352,SMAPV3044,0.269,0.563
352,SMAPV3045,0.25,0.6
352,SMAPV3046,0.281,0.563
352,SMAPV3047,0.244,0.531
352,SMAPV3048,0.481,0.531
353,SMAPV3001,0.55,0.544
353,SMAPV3002,0.288,0.588
353,SMAPV3003,0.275,0.538
353,SMAPV3004,0.256,0.494
353,SMAPV3005,0.275,0.494
353,SMAPV3006,0.263,0.469
353,SMAPV3007,0.281,0.45
353,SMAPV3008,0.281,0.394
353,SMAPV3009,0.275,0.4
353,SMAPV3010,0.175,0.425
353,SMAPV3011,0.15,0.494
353,SMAPV3012,0.45,1.363
353,SMAPV3013,0.269,1.081
353,SMAPV3014,0.3,2.275
353,SMAPV3015,0.313,2.563
353,SMAPV3016,0.669,2.438
353,SMAPV3017,0.725,3.775
353,SMAPV3018,1.4,3.106
353,SMAPV3019,2.05,2.981
353,SMAPV3020,1.544,3.119
353,SMAPV3021,1.431,1.975
353,SMAPV3022,1.419,3.544
353,SMAPV3023,1.431,3.419
353,SMAPV3024,1.413,3.394
353,SMAPV3025,1.394,2.644
353,SMAPV3026,1.413,2.638
353,SMAPV3027,1.381,2.35
353,SMAPV3028,1.463,1.794
353,SMAPV3029,1.463,1.713
353,SMAPV3030,1.438,1.175
353,SMAPV3031,1.725,1.05
353,SMAPV3032,0.425,0.925
353,SMAPV3033,0.4,0.431
353,SMAPV3034,0.444,0.556
353,SMAPV3035,0.919,0.506
353,SMAPV3036,0.725,0.531
353,SMAPV3037,0.319,0.594
353,SMAPV3038,0.275,0.575
353,SMAPV3039,0.313,0.594
353,SMAPV3040,0.369,0.219
353,SMAPV3041,0.338,0.156
353,SMAPV3042,0.256,0.181
353,SMAPV3043,0.294,0.181
353,SMAPV3044,0.231,0.175
353,SMAPV3045,0.181,0.15
353,SMAPV3046,0.094,0.175
353,SMAPV3047,0.069,0.175
353,SMAPV3048,0.144,0.269
354,SMAPV3001,0.119,0.163
354,SMAPV3002,0.125,0.169
354,SMAPV3003,0.088,0.163
354,SMAPV3004,0.094,0.15
354,SMAPV3005,0.15,0.169
354,SMAPV3006,0.075,0.156
354,SMAPV3007,0.094,0.144
354,SMAPV3008,0.131,0.138
354,SMAPV3009,0.094,0.088
354,SMAPV3010,0.1,0.088
354,SMAPV3011,0.113,0.119
354,SMAPV3012,0.319,0.306
354,SMAPV3013,0.063,0.113
354,SMAPV3014,0.138,0.075
354,SMAPV3015,0.281,0.081
354,SMAPV3016,0.219,0.138
354,SMAPV3017,0.363,0.644
354,SMAPV3018,0.156,0.731
354,SMAPV3019,0.181,0.625
354,SMAPV3020,0.138,0.638
354,SMAPV3021,0.113,0.644
354,SMAPV3022,0.156,0.706
354,SMAPV3023,0.113,0.931
354,SMAPV3024,0.144,0.825
354,SMAPV3025,0.181,0.956
354,SMAPV3026,0.275,0.95
354,SMAPV3027,0.144,0.963
354,SMAPV3028,0.163,0.875
354,SMAPV3029,0.125,0.919
354,SMAPV3030,0.213,0.963
354,SMAPV3031,0.244,0.938
354,SMAPV3032,0.238,0.775
354,SMAPV3033,0.294,0.069
354,SMAPV3034,0.144,0.106
354,SMAPV3035,0.463,0.825
354,SMAPV3036,0.406,0.569
354,SMAPV3037,0.363,0.713
354,SMAPV3038,0.338,0.344
354,SMAPV3039,0.425,0.488
354,SMAPV3040,0.406,0.45
354,SMAPV3041,0.306,0.206
354,SMAPV3042,0.256,0.138
354,SMAPV3043,0.194,0.175
354,SMAPV3044,0.281,0.131
354,SMAPV3045,0.163,0.163
354,SMAPV3046,0.119,0.15
354,SMAPV3047,0.119,0.15
354,SMAPV3048,0.144,0.131
355,SMAPV3001,0.119,0.163
355,SMAPV3002,0.181,0.15
355,SMAPV3003,0.125,0.131
355,SMAPV3004,0.131,0.163
355,SMAPV3005,0.144,0.15
355,SMAPV3006,0.081,0.131
355,SMAPV3007,0.131,0.156
355,SMAPV3008,0.113,0.131
355,SMAPV3009,0.069,0.188
355,SMAPV3010,0.15,0.188
355,SMAPV3011,0.1,0.206
355,SMAPV3012,0.225,0.338
355,SMAPV3013,0.125,0.138
355,SMAPV3014,0.2,0.05
355,SMAPV3015,0.638,0.075
355,SMAPV3016,0.1,0.206
355,SMAPV3017,0.138,0.769
355,SMAPV3018,0.094,0.913
355,SMAPV3019,0.125,0.963
355,SMAPV3020,0.163,0.938
355,SMAPV3021,0.169,0.956
355,SMAPV3022,0.106,0.963
355,SMAPV3023,0.156,0.944
355,SMAPV3024,0.119,1.113
355,SMAPV3025,0.138,0.756
355,SMAPV3026,0.138,0.663
